CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingService,MonthlyCharges,TotalCharges,Churn
CUST10690,Female,0,No,Yes,42,Month-to-month,DSL,No,Electronic check,Yes,No,Yes,50.31,2308.31,No
CUST11055,Male,0,No,No,9,One year,DSL,Yes,Mailed check,No,Yes,Yes,48.94,425.47,No
CUST11177,Male,0,No,Yes,37,Month-to-month,No,No,Credit card,No,No,No,30.5,1067.8,No
CUST11033,Male,0,No,No,1,One year,DSL,Yes,Electronic check,No,No,No,38.6,164.49,No
CUST11035,Male,1,Yes,No,19,Month-to-month,DSL,No,Electronic check,Yes,No,Yes,53.07,927.61,Yes
CUST10258,Female,0,Yes,No,34,Two year,Fiber optic,Yes,Mailed check,No,No,No,55.81,1842.62,No
CUST10336,Female,0,No,No,40,Month-to-month,DSL,Yes,Bank transfer,No,Yes,Yes,57.48,2157.11,No
CUST10016,Male,1,Yes,No,3,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,45.71,237.84,Yes
CUST10902,Female,0,Yes,No,25,One year,DSL,Yes,Mailed check,No,Yes,Yes,54.36,1238.92,No
CUST10325,Female,0,No,No,45,One year,DSL,No,Electronic check,No,Yes,Yes,57.56,2613.99,No
CUST10608,Female,0,No,Yes,27,One year,Fiber optic,No,Credit card,Yes,Yes,Yes,74.04,1930.08,No
CUST11054,Male,0,Yes,No,40,One year,Fiber optic,Yes,Bank transfer,Yes,Yes,Yes,73.87,2862.94,No
CUST10791,Female,0,No,No,18,Month-to-month,DSL,No,Mailed check,Yes,No,Yes,53.16,1144.4,No
CUST10223,Female,0,No,No,40,Two year,DSL,Yes,Mailed check,Yes,Yes,Yes,58.24,2516.61,No
CUST10180,Male,0,No,No,5,Two year,DSL,Yes,Credit card,No,No,Yes,48.98,395.09,No
CUST10100,Male,0,Yes,No,11,Month-to-month,DSL,Yes,Electronic check,No,No,No,39.54,469.19,No
CUST10522,Male,1,Yes,No,16,One year,No,No,Mailed check,No,No,No,37.06,525.35,No
CUST10023,Female,0,No,No,52,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,50.23,2542.21,No
CUST10357,Female,0,Yes,No,60,One year,No,Yes,Credit card,No,No,No,30.0,1838.01,No
CUST10734,Female,1,Yes,No,47,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,69.21,3191.71,Yes
CUST11094,Male,0,No,No,31,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,No,58.81,1712.23,No
CUST11112,Male,0,Yes,Yes,55,Two year,DSL,Yes,Mailed check,No,No,No,42.53,2356.2,No
CUST10612,Female,0,No,Yes,54,Month-to-month,DSL,Yes,Electronic check,Yes,Yes,Yes,66.71,3557.48,No
CUST11010,Female,0,Yes,Yes,38,Month-to-month,No,Yes,Bank transfer,No,No,No,24.74,1099.61,No
CUST10341,Male,0,Yes,No,43,Two year,DSL,Yes,Credit card,No,No,Yes,50.93,2250.5,No
CUST10432,Female,0,Yes,No,29,One year,DSL,Yes,Electronic check,Yes,No,Yes,59.76,1610.45,Yes
CUST10962,Male,0,No,Yes,22,Month-to-month,DSL,No,Credit card,No,No,No,44.03,927.9,No
CUST10218,Male,0,No,Yes,31,Two year,No,No,Electronic check,No,No,No,29.79,1060.11,No
CUST10204,Male,0,No,No,65,Two year,Fiber optic,Yes,Electronic check,Yes,Yes,Yes,78.55,5095.39,No
CUST10906,Female,0,Yes,No,43,Month-to-month,Fiber optic,Yes,Electronic check,Yes,Yes,No,63.5,2431.13,No
CUST10923,Male,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,Yes,75.95,481.96,No
CUST10094,Female,0,No,No,50,Two year,No,Yes,Mailed check,No,No,No,37.21,2007.57,No
CUST10911,Male,0,Yes,No,63,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,No,64.63,3988.38,No
CUST10069,Female,0,No,No,9,Month-to-month,DSL,No,Credit card,Yes,No,Yes,60.26,586.39,No
CUST10895,Female,0,No,No,41,One year,Fiber optic,No,Mailed check,No,No,Yes,62.69,2649.02,No
CUST10285,Female,0,No,No,24,Two year,Fiber optic,Yes,Credit card,No,No,Yes,62.58,1552.68,No
CUST10697,Male,0,No,No,11,Two year,DSL,No,Credit card,Yes,No,Yes,53.93,680.54,No
CUST10086,Male,0,No,No,11,Month-to-month,DSL,Yes,Electronic check,No,Yes,No,44.11,601.47,No
CUST10435,Female,0,Yes,No,70,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,70.17,4874.44,No
CUST10797,Male,0,No,No,70,One year,Fiber optic,No,Mailed check,No,Yes,Yes,67.85,4756.64,No
CUST10154,Male,0,Yes,No,27,Month-to-month,DSL,Yes,Credit card,No,No,Yes,48.78,1171.88,No
CUST10076,Female,1,Yes,No,12,One year,DSL,Yes,Mailed check,No,Yes,No,51.19,645.71,No
CUST11043,Male,0,Yes,Yes,70,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,Yes,71.33,5051.91,No
CUST10581,Female,1,Yes,No,45,One year,No,No,Mailed check,No,No,No,34.43,1800.18,No
CUST10447,Male,0,No,No,34,Month-to-month,Fiber optic,No,Credit card,Yes,No,Yes,71.41,2554.2,No
CUST10704,Female,0,No,No,43,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,57.36,2613.93,No
CUST10189,Male,0,No,Yes,40,Month-to-month,No,Yes,Bank transfer,No,No,No,28.78,1019.85,No
CUST10272,Female,0,Yes,No,7,One year,DSL,Yes,Credit card,No,No,No,37.51,182.82,No
CUST10237,Female,1,Yes,No,13,One year,DSL,Yes,Electronic check,No,No,No,44.4,512.71,No
CUST10488,Female,0,Yes,No,66,One year,Fiber optic,Yes,Mailed check,No,No,Yes,65.73,4477.69,No
CUST11160,Female,0,No,No,29,Month-to-month,Fiber optic,No,Bank transfer,Yes,No,No,60.05,1800.22,No
CUST10560,Female,0,Yes,No,66,Month-to-month,DSL,Yes,Electronic check,Yes,No,No,44.0,2926.58,No
CUST10118,Female,1,No,No,58,One year,DSL,No,Mailed check,No,Yes,Yes,57.0,3324.85,No
CUST10638,Male,0,Yes,No,58,One year,DSL,No,Electronic check,Yes,Yes,No,52.29,3083.52,No
CUST11128,Female,1,Yes,No,27,Month-to-month,DSL,Yes,Electronic check,No,Yes,No,47.99,1262.75,No
CUST10751,Female,1,No,No,34,One year,Fiber optic,Yes,Credit card,Yes,Yes,No,69.15,2524.03,No
CUST10513,Male,0,No,No,50,Month-to-month,No,Yes,Mailed check,No,No,No,30.35,1534.62,No
CUST10634,Male,0,No,Yes,20,Month-to-month,DSL,No,Electronic check,Yes,Yes,No,51.02,991.73,No
CUST10786,Male,0,Yes,No,30,Two year,Fiber optic,Yes,Credit card,Yes,No,No,56.89,1546.33,No
CUST11007,Female,0,Yes,No,58,Month-to-month,DSL,Yes,Mailed check,Yes,No,Yes,51.75,2984.67,No
CUST10853,Male,1,Yes,No,53,Month-to-month,DSL,Yes,Bank transfer,No,No,Yes,47.77,2595.07,No
CUST10127,Female,0,No,Yes,1,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,Yes,77.06,143.18,No
CUST10117,Male,0,No,Yes,36,Month-to-month,Fiber optic,No,Credit card,Yes,Yes,Yes,82.36,3191.86,No
CUST10474,Female,0,Yes,No,7,Month-to-month,No,Yes,Credit card,No,No,No,32.4,20.0,No
CUST10741,Male,0,No,No,41,Two year,Fiber optic,Yes,Mailed check,Yes,No,No,64.59,2808.58,No
CUST10993,Female,0,No,No,6,Two year,No,No,Mailed check,No,No,No,24.88,181.97,No
CUST10058,Male,0,No,No,21,One year,DSL,Yes,Credit card,Yes,No,Yes,49.97,861.88,No
CUST10604,Female,0,No,No,41,One year,Fiber optic,No,Credit card,No,Yes,Yes,67.83,2750.98,No
CUST10787,Male,0,Yes,No,22,Two year,DSL,Yes,Mailed check,No,No,No,43.24,806.89,No
CUST10971,Female,0,No,Yes,26,Month-to-month,No,No,Electronic check,No,No,No,29.98,843.3,No
CUST10657,Male,0,No,No,43,Two year,Fiber optic,No,Credit card,Yes,Yes,Yes,76.09,3323.23,No
CUST10903,Female,0,Yes,No,18,Month-to-month,Fiber optic,Yes,Mailed check,No,Yes,Yes,72.3,1428.81,No
CUST10922,Male,1,Yes,Yes,8,One year,Fiber optic,No,Credit card,No,Yes,No,71.03,297.48,No
CUST10106,Female,1,Yes,Yes,17,Two year,No,Yes,Electronic check,No,No,No,26.16,196.97,No
CUST10636,Female,0,No,Yes,67,Two year,Fiber optic,No,Credit card,No,Yes,No,65.45,4392.94,No
CUST10370,Male,0,No,No,25,Two year,DSL,Yes,Credit card,No,No,No,31.04,724.87,No
CUST10269,Male,1,No,No,17,Month-to-month,Fiber optic,Yes,Mailed check,No,No,Yes,67.78,1242.94,No
CUST10656,Male,0,No,No,45,One year,No,Yes,Electronic check,No,No,No,30.3,1518.48,No
CUST10047,Female,0,No,Yes,13,One year,Fiber optic,Yes,Mailed check,Yes,No,No,62.45,752.12,Yes
CUST10350,Male,0,Yes,No,35,Month-to-month,No,Yes,Bank transfer,No,No,No,34.12,1113.86,No
CUST10774,Female,0,Yes,Yes,59,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,Yes,67.79,3858.16,No
CUST10196,Female,1,No,No,53,One year,Fiber optic,Yes,Credit card,No,No,No,58.5,3123.23,No
CUST10103,Female,0,No,No,66,Month-to-month,DSL,Yes,Electronic check,Yes,No,Yes,58.47,3851.62,No
CUST10005,Male,0,No,No,28,Month-to-month,Fiber optic,No,Bank transfer,No,No,No,60.75,1739.71,No
CUST10620,Male,0,No,No,70,Month-to-month,DSL,No,Bank transfer,No,No,No,46.63,3210.23,No
CUST10991,Female,0,No,No,50,One year,Fiber optic,No,Electronic check,Yes,Yes,No,65.8,3463.48,No
CUST10053,Male,0,No,No,17,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,Yes,74.74,1307.67,No
CUST10264,Male,0,No,No,70,Two year,DSL,Yes,Credit card,Yes,No,Yes,62.46,4264.89,No
CUST11093,Female,0,Yes,No,69,Month-to-month,Fiber optic,No,Bank transfer,No,No,No,53.53,3577.96,No
CUST10444,Female,0,No,No,30,One year,DSL,No,Bank transfer,No,No,Yes,44.43,1350.95,No
CUST10972,Male,0,No,No,25,Month-to-month,Fiber optic,No,Electronic check,No,No,Yes,72.82,1841.77,No
CUST10783,Female,1,Yes,No,39,Month-to-month,No,Yes,Bank transfer,No,No,No,34.86,1304.49,No
CUST10847,Female,0,No,No,45,Month-to-month,No,No,Electronic check,No,No,No,32.74,1434.55,No
CUST10692,Female,0,No,No,72,One year,No,Yes,Bank transfer,No,No,No,37.47,2711.32,No
CUST10305,Female,0,Yes,No,28,One year,Fiber optic,Yes,Mailed check,No,Yes,Yes,69.17,2092.19,No
CUST10342,Female,0,No,Yes,17,One year,DSL,Yes,Credit card,Yes,Yes,Yes,68.47,1135.96,No
CUST10867,Male,1,No,No,67,Month-to-month,No,No,Mailed check,No,No,No,29.02,1833.96,No
CUST10314,Male,0,Yes,No,45,Two year,DSL,Yes,Mailed check,Yes,No,No,46.32,2025.46,No
CUST10150,Female,0,No,Yes,24,One year,DSL,Yes,Electronic check,No,Yes,No,44.18,1238.05,No
CUST10125,Male,0,Yes,No,56,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,Yes,74.38,4046.7,No
CUST11063,Male,1,Yes,No,5,Month-to-month,Fiber optic,No,Bank transfer,Yes,Yes,Yes,75.7,427.67,Yes
CUST10575,Male,0,No,No,45,Month-to-month,Fiber optic,No,Electronic check,Yes,No,Yes,71.05,3180.6,No
CUST10698,Female,0,No,Yes,61,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,Yes,Yes,77.79,4806.09,Yes
CUST10665,Male,0,Yes,No,72,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,No,Yes,70.62,5198.72,No
CUST10051,Male,0,No,Yes,16,One year,DSL,No,Credit card,Yes,No,No,53.45,911.36,No
CUST10727,Male,0,Yes,No,35,Month-to-month,No,Yes,Bank transfer,No,No,No,25.55,1024.54,No
CUST10800,Male,0,Yes,No,24,Month-to-month,DSL,Yes,Credit card,Yes,Yes,No,53.34,1149.16,No
CUST10354,Female,1,Yes,No,11,Month-to-month,Fiber optic,No,Mailed check,Yes,Yes,Yes,76.86,773.82,No
CUST11153,Female,0,Yes,No,72,One year,Fiber optic,Yes,Mailed check,No,Yes,Yes,66.29,4805.97,No
CUST10143,Female,0,Yes,No,67,Month-to-month,DSL,No,Mailed check,No,Yes,No,52.73,3516.86,No
CUST10471,Male,0,Yes,No,34,Two year,DSL,No,Bank transfer,No,No,No,46.53,1666.42,No
CUST10654,Male,0,No,Yes,4,Two year,DSL,No,Bank transfer,No,Yes,Yes,60.34,304.17,No
CUST10400,Male,0,No,Yes,46,Month-to-month,Fiber optic,Yes,Mailed check,No,No,Yes,68.53,3234.94,No
CUST11154,Female,0,No,No,51,One year,Fiber optic,Yes,Bank transfer,Yes,No,No,64.73,3469.11,No
CUST10938,Male,0,Yes,No,53,Month-to-month,Fiber optic,No,Mailed check,Yes,No,Yes,74.67,4029.57,Yes
CUST10321,Female,1,Yes,No,69,Two year,No,Yes,Electronic check,No,No,No,25.88,1656.75,No
CUST10020,Male,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Mailed check,No,No,Yes,66.47,2105.89,Yes
CUST10685,Male,0,Yes,No,43,One year,Fiber optic,Yes,Mailed check,No,No,No,56.26,2512.82,No
CUST10036,Male,0,No,No,15,Two year,Fiber optic,Yes,Electronic check,No,No,Yes,67.79,973.85,No
CUST10825,Female,1,No,Yes,58,Month-to-month,No,Yes,Bank transfer,No,No,No,26.51,1578.43,No
CUST10506,Male,0,Yes,Yes,71,Month-to-month,Fiber optic,No,Bank transfer,Yes,No,No,59.56,4342.24,No
CUST10828,Female,1,No,No,11,Month-to-month,No,Yes,Bank transfer,No,No,No,27.96,155.04,No
CUST11071,Male,0,No,Yes,8,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,Yes,71.91,499.36,Yes
CUST10408,Female,1,No,Yes,8,Month-to-month,Fiber optic,No,Electronic check,Yes,Yes,No,62.59,561.67,Yes
CUST10818,Male,0,No,Yes,54,One year,DSL,No,Bank transfer,No,Yes,No,46.97,2423.47,No
CUST10538,Male,0,No,No,57,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,Yes,70.46,4124.55,No
CUST10759,Male,0,Yes,No,50,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,59.85,2850.29,No
CUST11069,Male,0,No,No,42,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,62.86,2657.09,Yes
CUST10893,Male,0,Yes,No,60,One year,Fiber optic,Yes,Mailed check,No,No,No,61.89,3811.86,No
CUST10039,Male,0,No,No,58,Month-to-month,DSL,No,Electronic check,No,Yes,No,46.44,2715.6,No
CUST10176,Female,0,No,No,52,Two year,Fiber optic,Yes,Credit card,Yes,No,Yes,71.26,3539.36,No
CUST10246,Female,0,No,No,15,Month-to-month,DSL,No,Electronic check,No,Yes,No,43.08,829.61,No
CUST10811,Male,0,No,Yes,29,One year,Fiber optic,No,Bank transfer,Yes,No,Yes,73.69,2097.81,No
CUST11085,Female,0,No,No,56,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,No,58.34,3162.75,No
CUST11078,Male,0,Yes,No,36,Month-to-month,No,No,Mailed check,No,No,No,25.65,862.62,No
CUST10785,Female,0,Yes,No,30,One year,DSL,Yes,Credit card,Yes,Yes,Yes,58.67,1803.42,No
CUST11185,Female,0,Yes,No,14,One year,DSL,No,Credit card,No,No,Yes,43.33,520.57,No
CUST10490,Male,0,No,No,17,One year,DSL,Yes,Credit card,Yes,No,Yes,61.49,1064.03,No
CUST10155,Male,0,No,Yes,15,Month-to-month,Fiber optic,No,Electronic check,Yes,No,Yes,68.61,962.68,Yes
CUST10639,Female,1,No,Yes,53,Month-to-month,DSL,Yes,Credit card,Yes,No,No,46.03,2550.98,No
CUST10663,Male,0,Yes,No,53,Two year,Fiber optic,Yes,Bank transfer,Yes,No,No,59.15,3335.14,No
CUST10854,Male,0,No,Yes,59,Month-to-month,Fiber optic,Yes,Credit card,No,Yes,Yes,73.45,4209.26,No
CUST10288,Male,0,Yes,No,71,Month-to-month,DSL,No,Mailed check,Yes,No,No,45.1,3104.65,No
CUST10626,Female,0,No,No,72,Month-to-month,No,No,Electronic check,No,No,No,26.19,2096.19,No
CUST11200,Male,0,Yes,No,62,One year,Fiber optic,No,Electronic check,No,Yes,No,60.65,3693.99,No
CUST10686,Female,0,No,No,19,Month-to-month,Fiber optic,Yes,Mailed check,No,Yes,Yes,74.26,1391.68,No
CUST10873,Female,1,Yes,No,67,Two year,DSL,No,Electronic check,Yes,No,No,46.23,3168.86,No
CUST10570,Male,0,No,No,34,Two year,No,Yes,Mailed check,No,No,No,30.87,1139.89,No
CUST11144,Male,0,Yes,No,3,Month-to-month,Fiber optic,Yes,Mailed check,Yes,No,No,66.12,305.67,No
CUST10735,Female,1,No,Yes,53,Month-to-month,DSL,Yes,Mailed check,No,No,Yes,48.05,2363.05,No
CUST10793,Male,0,No,No,71,Month-to-month,DSL,Yes,Mailed check,Yes,No,Yes,56.09,4042.21,No
CUST10018,Female,0,No,Yes,49,Two year,Fiber optic,No,Mailed check,No,Yes,Yes,70.88,3440.41,No
CUST10128,Male,0,No,No,42,Two year,DSL,No,Mailed check,No,No,Yes,47.83,2059.89,No
CUST10323,Female,1,No,No,60,Two year,DSL,Yes,Electronic check,No,No,Yes,57.08,3348.32,No
CUST10256,Male,0,Yes,No,49,One year,No,Yes,Credit card,No,No,No,27.31,1120.64,No
CUST10944,Male,0,No,Yes,51,Two year,Fiber optic,Yes,Mailed check,No,No,Yes,64.01,3119.4,No
CUST11180,Male,1,No,No,5,Month-to-month,Fiber optic,Yes,Mailed check,Yes,Yes,No,62.33,302.43,No
CUST10191,Male,0,No,No,52,Month-to-month,DSL,No,Credit card,No,No,No,44.47,2328.78,No
CUST10116,Female,1,No,No,43,One year,Fiber optic,No,Bank transfer,No,No,No,57.06,2689.54,No
CUST11174,Male,1,Yes,No,33,One year,DSL,No,Electronic check,No,No,Yes,43.5,1418.24,Yes
CUST10889,Female,0,No,No,72,Two year,DSL,No,Electronic check,No,Yes,Yes,61.03,4473.33,No
CUST10607,Male,0,No,No,5,Month-to-month,Fiber optic,Yes,Credit card,Yes,No,No,59.04,82.8,No
CUST10181,Male,0,No,Yes,70,Month-to-month,Fiber optic,No,Bank transfer,No,No,No,51.18,3556.5,No
CUST10302,Male,0,Yes,No,62,Two year,No,Yes,Electronic check,No,No,No,28.43,1787.86,No
CUST10497,Male,0,Yes,No,11,Month-to-month,No,No,Credit card,No,No,No,32.47,375.78,No
CUST10349,Female,1,Yes,No,70,Month-to-month,Fiber optic,Yes,Electronic check,No,Yes,No,64.09,4498.14,No
CUST11036,Female,0,No,No,34,Month-to-month,No,Yes,Electronic check,No,No,No,30.97,1047.19,No
CUST10983,Female,0,Yes,Yes,23,One year,Fiber optic,No,Mailed check,No,Yes,No,68.74,1624.15,No
CUST10745,Male,0,Yes,Yes,50,Two year,Fiber optic,No,Bank transfer,No,Yes,No,62.68,3291.57,No
CUST11152,Male,0,Yes,Yes,59,Month-to-month,Fiber optic,Yes,Credit card,No,No,No,56.86,3356.48,No
CUST10518,Female,1,Yes,No,27,Month-to-month,No,Yes,Mailed check,No,No,No,32.58,879.25,No
CUST10373,Female,0,Yes,No,11,Month-to-month,Fiber optic,No,Mailed check,No,No,No,63.26,714.28,No
CUST10046,Female,1,No,No,59,Two year,Fiber optic,Yes,Electronic check,Yes,No,Yes,70.13,4154.01,No
CUST10477,Male,0,No,No,31,Month-to-month,No,Yes,Credit card,No,No,No,30.73,870.66,No
CUST10158,Female,0,No,Yes,44,Month-to-month,No,Yes,Mailed check,No,No,No,26.92,1179.83,No
CUST11047,Male,0,No,No,10,Month-to-month,Fiber optic,No,Mailed check,No,No,No,56.66,632.77,No
CUST10172,Male,1,No,No,49,Month-to-month,Fiber optic,No,Electronic check,Yes,No,Yes,78.18,3792.51,No
CUST10017,Female,0,Yes,No,59,Month-to-month,No,Yes,Bank transfer,No,No,No,30.46,1924.24,No
CUST10512,Female,0,No,Yes,40,Two year,Fiber optic,No,Electronic check,No,Yes,Yes,71.49,2747.99,No
CUST10049,Female,0,Yes,Yes,28,Month-to-month,DSL,Yes,Bank transfer,Yes,No,No,45.23,1135.73,No
CUST10192,Male,0,No,No,72,Month-to-month,Fiber optic,Yes,Mailed check,No,Yes,Yes,78.94,5696.56,No
CUST10547,Male,0,Yes,No,48,Month-to-month,DSL,No,Mailed check,No,Yes,Yes,57.87,2779.02,No
CUST10516,Male,0,Yes,No,12,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,45.03,700.85,No
CUST10978,Female,0,Yes,Yes,23,One year,Fiber optic,Yes,Credit card,Yes,No,No,61.89,1472.6,No
CUST10939,Female,0,Yes,No,26,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,70.23,1833.72,No
CUST10829,Male,0,Yes,Yes,68,Month-to-month,DSL,No,Credit card,Yes,Yes,Yes,64.41,4360.4,No
CUST10984,Male,0,No,Yes,45,One year,DSL,Yes,Mailed check,Yes,Yes,Yes,61.14,2633.89,No
CUST10481,Female,0,Yes,No,31,Month-to-month,DSL,Yes,Electronic check,Yes,Yes,No,54.06,1735.47,No
CUST11129,Female,0,Yes,No,10,Month-to-month,DSL,Yes,Credit card,No,Yes,No,50.01,301.37,No
CUST10284,Male,0,No,No,44,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,Yes,66.85,2975.61,No
CUST11030,Male,0,Yes,No,25,Two year,No,Yes,Mailed check,No,No,No,33.93,892.23,No
CUST10798,Male,0,No,No,44,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,No,63.91,2801.16,Yes
CUST10940,Female,0,No,No,14,Two year,Fiber optic,No,Mailed check,No,Yes,Yes,70.68,1078.45,Yes
CUST10226,Female,1,No,No,63,Month-to-month,DSL,Yes,Mailed check,No,Yes,Yes,56.84,3659.27,No
CUST10027,Female,0,No,Yes,4,Two year,DSL,No,Mailed check,No,Yes,No,48.28,127.59,No
CUST10283,Female,0,Yes,Yes,48,Month-to-month,DSL,Yes,Credit card,No,Yes,No,48.3,2353.34,No
CUST11150,Male,0,Yes,No,54,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,54.72,2972.27,No
CUST10438,Female,0,No,Yes,2,Month-to-month,DSL,Yes,Credit card,No,No,Yes,51.26,100.18,No
CUST11168,Female,0,Yes,No,27,Month-to-month,Fiber optic,No,Electronic check,No,No,Yes,66.31,1747.03,Yes
CUST10365,Male,0,No,Yes,25,Month-to-month,DSL,Yes,Credit card,No,Yes,Yes,57.68,1482.22,No
CUST10230,Male,0,No,No,22,One year,DSL,Yes,Mailed check,No,Yes,No,42.69,940.32,No
CUST10038,Male,0,Yes,No,24,Two year,Fiber optic,Yes,Bank transfer,No,No,No,53.62,1283.57,No
CUST10670,Male,0,No,No,43,Two year,Fiber optic,No,Bank transfer,No,No,Yes,71.09,2983.37,No
CUST10750,Female,0,Yes,No,60,Month-to-month,DSL,Yes,Mailed check,No,Yes,Yes,58.54,3436.37,No
CUST11181,Female,0,Yes,No,48,Month-to-month,Fiber optic,No,Credit card,No,No,No,59.46,2950.77,No
CUST10375,Male,0,No,No,45,Month-to-month,Fiber optic,No,Bank transfer,Yes,Yes,No,59.75,2665.56,No
CUST10470,Female,0,No,No,44,Month-to-month,Fiber optic,Yes,Electronic check,Yes,No,No,56.33,2557.03,No
CUST10883,Male,0,No,No,41,Two year,Fiber optic,Yes,Electronic check,No,No,Yes,59.72,2399.34,No
CUST11182,Female,1,No,No,3,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,No,No,63.98,119.63,Yes
CUST10688,Male,0,Yes,Yes,6,Month-to-month,Fiber optic,No,Mailed check,No,No,No,53.15,307.5,No
CUST10033,Female,0,Yes,No,54,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,Yes,No,68.18,3770.62,No
CUST11011,Male,1,Yes,No,6,One year,No,Yes,Credit card,No,No,No,33.98,202.65,No
CUST11176,Male,0,No,No,63,Month-to-month,DSL,No,Bank transfer,No,Yes,Yes,58.69,3742.06,No
CUST10195,Male,0,Yes,Yes,5,One year,DSL,Yes,Mailed check,No,No,No,40.96,169.43,No
CUST11106,Female,0,Yes,No,59,Two year,Fiber optic,No,Electronic check,Yes,No,Yes,72.26,4150.92,No
CUST11114,Male,0,Yes,No,55,One year,Fiber optic,Yes,Electronic check,No,Yes,Yes,65.94,3697.21,Yes
CUST11064,Male,0,Yes,No,20,One year,Fiber optic,Yes,Mailed check,Yes,No,No,64.37,1363.74,No
CUST10504,Female,1,No,No,47,Two year,Fiber optic,No,Electronic check,No,Yes,No,56.9,2665.28,No
CUST10916,Female,0,No,No,32,One year,DSL,Yes,Credit card,No,No,Yes,56.4,1705.8,No
CUST10977,Female,0,Yes,No,43,Two year,No,Yes,Electronic check,No,No,No,25.54,1194.83,No
CUST11183,Female,0,No,No,47,One year,DSL,No,Electronic check,Yes,No,Yes,52.59,2502.69,No
CUST11088,Female,0,Yes,Yes,40,Two year,Fiber optic,Yes,Mailed check,Yes,Yes,No,63.72,2592.21,No
CUST10801,Male,0,No,No,19,Month-to-month,No,Yes,Credit card,No,No,No,28.55,314.13,No
CUST10580,Female,0,Yes,No,33,Two year,Fiber optic,No,Bank transfer,Yes,Yes,Yes,73.99,2378.97,No
CUST10161,Male,0,Yes,No,34,Month-to-month,Fiber optic,Yes,Mailed check,No,No,Yes,62.61,2177.42,Yes
CUST10681,Female,0,No,No,42,Month-to-month,DSL,Yes,Electronic check,No,No,Yes,54.52,2239.82,No
CUST11198,Male,0,No,No,8,Month-to-month,Fiber optic,Yes,Electronic check,No,No,Yes,69.44,850.04,Yes
CUST10163,Female,0,Yes,Yes,12,Month-to-month,Fiber optic,Yes,Bank transfer,No,Yes,Yes,74.69,995.83,No
CUST10822,Female,0,Yes,Yes,43,Month-to-month,DSL,No,Bank transfer,No,No,No,39.6,1748.03,No
CUST10706,Male,1,No,No,37,Two year,DSL,No,Credit card,Yes,Yes,Yes,54.15,1977.37,No
CUST11009,Female,0,No,Yes,6,Month-to-month,Fiber optic,No,Electronic check,No,No,Yes,67.28,266.6,No
CUST10878,Female,0,No,No,9,One year,DSL,Yes,Mailed check,No,No,Yes,47.17,431.92,No
CUST10896,Female,0,Yes,Yes,36,Two year,Fiber optic,No,Credit card,No,No,No,56.43,2077.44,No
CUST10914,Female,0,Yes,Yes,56,Month-to-month,DSL,Yes,Electronic check,No,Yes,Yes,56.73,3180.64,No
CUST11199,Male,0,No,No,3,Month-to-month,DSL,Yes,Bank transfer,No,Yes,No,52.82,183.51,Yes
CUST10153,Male,0,Yes,No,58,Month-to-month,Fiber optic,Yes,Bank transfer,No,No,No,55.29,3297.5,Yes
CUST10979,Female,0,No,Yes,30,Month-to-month,DSL,No,Credit card,No,No,No,40.51,1102.54,No
CUST11003,Male,0,Yes,No,28,Month-to-month,No,No,Electronic check,No,No,No,26.54,850.66,No
CUST10510,Female,0,Yes,No,19,One year,Fiber optic,No,Bank transfer,No,No,Yes,58.04,901.38,No
CUST10112,Male,0,Yes,No,38,Month-to-month,Fiber optic,Yes,Electronic check,No,No,No,59.7,2449.17,No
CUST10227,Male,0,No,Yes,54,One year,DSL,No,Credit card,Yes,No,Yes,58.67,3239.01,No
CUST10986,Female,0,Yes,No,47,Two year,DSL,Yes,Bank transfer,Yes,Yes,Yes,59.0,2765.12,No
